title,context
"강태웅 후보자, 더불어민주당-더불어시민당 합동 선대위 연석회의",
물 마시는 더불어민주당 이해찬 대표,13일 오전 서울 용산구 강태웅 후보 선거사무실에서 열린 '더불어민주당-더불어시민당 합동선거대책위원회'에서 이해찬 더불어민주당 대표가 물을 마시고 있다.
"더불어민주당-더불어시민당, 합동선거대책위원회",13일 오전 서울 용산구 강태웅 후보 선거사무실에서 열린 '더불어민주당-더불어시민당 합동선거대책위원회'에서 더불어민주당 안규백 서울 상임선거대책위언장(왼쪽)과 더불어시민당 우희종 상임선거대책위원장이...
"더불어민주당-시민당, 합동선거대책위원회",13일 오전 서울 용산구 강태웅 후보 선거사무실에서 열린 '더불어민주당-더불어시민당 합동선거대책위원회'에서 이해찬 더불어민주당 대표가 모두발언을 하고 있다.
[포토] 모두발언 하는 이해찬 더불어민주당 대표,뉴데일리 이종현 기자 = 이해찬 더불어민주당 대표가 13일 오전 서울 용산구 강태웅 후보자 선거사무소에서 열린 더불어민주당·더불어시민당 합동 선거대책위원회에 참석해 모두발언을 하고 있다. 뉴데일리 이종현
더불어민주당-더불어시민당 합동선거대책위원회',"13일 오전 서울 용산구 강태웅 후보 선거사무실에서 열린 '더불어민주당-더불어시민당 합동선거대책위원회'에서 강태웅 후보, 더불어민주당 안규백 서울 상임선거대책위언장, 더불어시민당 우희종 상임선거대책위원장..."
모두발언하는 더불어민주당 강태웅 후보,13일 오전 서울 용산구 강태웅 후보 선거사무실에서 열린 '더불어민주당-더불어시민당 합동선거대책위원회'에서 강태웅 후보가 모두발언을 하고 있다.
인사하는 더불어민주당 이해찬 대표,13일 오전 서울 용산구 강태웅 후보 선거사무실에서 열린 '더불어민주당-더불어시민당 합동선거대책위원회'에서 더불어민주당 이해찬 대표가 인사를 하고 있다.
[포토] 기침하는 이해찬 더불어민주당 대표,뉴데일리 이종현 기자 = 이해찬 더불어민주당 대표가 13일 오전 서울 용산구 강태웅 후보자 선거사무소에서 열린 더불어민주당·더불어시민당 합동 선거대책위원회에 참석해 기침을 하고 있다. 뉴데일리 이종현
[포토]더불어민주당-시민당 합동 공약 발표,"강태웅(왼쪽부터) 더불어민주당 용산구 후보, 안규백 서울 상임선대위원장, 우희종 더불어시민당 상임선대위원장, 이해찬 더불어민주당 상임선대위원장이 13일 오전 서울 용산구 강태웅 후보 사무실에서 열린..."
지지 호소하는 김성곤 더불어민주당 후보,제21대 국회의원선거 서울 강남갑에 출마한 김성곤 더불어민주당 후보가 13일 서울 강남구청역에서 시민들의 지지를 호소하고 있다. 2020.4.13/뉴스1 zenism
[포토]더불어민주당-시민당 합동 선대위 개최,이해찬 더불어민주당 대표가 13일 오전 서울 용산구 강태웅 후보자 선거사무소에서 열린 더불어민주당·더불어시민당 합동 선거대책위원회에서 모두발언을 하고 있다. 노진환
[포토]더불어민주당-시민당 합동 선대위,이해찬 더불어민주당 대표가 13일 오전 서울 용산구 강태웅 후보자 선거사무소에서 열린 더불어민주당·더불어시민당 합동 선거대책위원회에서 모두발언을 하고 있다. 노진환
"[논평] 정우식 선대위 대변인, 더불어민주당은 국민들에게 사죄가 우선이다.","더불어민주당은 국민들에게 사죄가 우선이다. 유시민 노무현재단 이사장이 더불어민주당의 180석 획득 및 총선압승 관련 발언이 뜨겁다. 이에 대해 이낙연, 양정철, 윤건영 등 소위 여당내 유력대권주자와 친문..."
대화 나누는 더불어민주당-더불어시민당 합동선대위 참석자들,"13일 오전 더불어민주당 서울 용산구 강태웅 후보자 선거사무소에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 참석자들이 대화를 나누고 있다. 왼쪽부터 더불어민주당 안규백 동대문갑, 강 후보..."
"더불어민주당 김동완 후보 ""강원랜드, 폐광지역 활성화재원 편성해야""",제21대 총선 더불어민주당 강원 동해·태백·삼척·정선 선거구에 출마한?김동완 후보는 13일 정선 강원랜드에서 강원랜드 사내유보금으로 폐광지역 비상경제 활성화재원을 즉시 편성할 것을 촉구했다. 더불어민주당...
합동 공약 발표 후 기념촬영 하는 더불어민주당-더불어시민당,"13일 오전 더불어민주당 서울 용산구 강태웅 후보자 선거사무소에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 양 측 상임선대위원장이 합동 공약 발표 후 강 후보(왼쪽부터), 안규백 서울..."
"정봉주, 더불어민주당 핵심 인사 향해 ""내가 영원히 '을(乙)'로 있을 것 같은...",더불어민주당 4·15 총선 예비후보자 '부적격' 판정을 받은 정봉주 전 의원이 11일 서울 여의도 국회 정론관에서 입장 발표를 한 후 취재진의 질문을 받고 있다. 2020.02.11. [뉴시스] 더불어민주당의 '친문(親文)일색' 비례대표...
총선 D -2' 출근길 인사하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 이틀 앞둔 13일 오전 대구 수성구 범어네거리에서 지지를 호소하고 있다. 2020.4.13/뉴스1 jsgong
총선 D -2' 출근길 인사하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 이틀 앞둔 13일 오전 대구 수성구 범어네거리에서 지지를 호소하고 있다. 2020.4.13/뉴스1 jsgong
"총선 D -2' 더불어민주당 김부겸, 출근길 인사",김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 이틀 앞둔 13일 오전 대구 수성구 범어네거리에서 지지를 호소하고 있다. 2020.4.13/뉴스1 jsgong
"총선 D -2' 더불어민주당 김부겸, 출근길 인사",김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 이틀 앞둔 13일 오전 대구 수성구 범어네거리에서 지지를 호소하고 있다. 2020.4.13/뉴스1 jsgong
총선 D -2' 출근길 인사하는 더불어민주당 김부겸,김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 이틀 앞둔 13일 오전 대구 수성구 범어네거리에서 지지를 호소하고 있다. 2020.4.13/뉴스1 jsgong
"총선 D -2' 더불어민주당 김부겸, 출근길 인사",김부겸 더불어민주당 대구 수성갑 후보가 4.15총선을 이틀 앞둔 13일 오전 대구 수성구 범어네거리에서 지지를 호소하고 있다. 2020.4.13/뉴스1 jsgong
[장순휘 박사의 안보칼럼] 더불어민주당 도종환 후보의 ‘안보망언’은 국가보...,"▲ 더불어민주당 도종환 후보 지난 7일 초청토론회에서 여당의 도종환 후보(충북 청주시 흥덕구)는 “우리가 북한보다 미사일을 더 많이 쏘았고, 북한의 미사일 발사는 한미군사훈련과 F-35 도입에 따른 반발”이라는..."
"서울시의회 더불어민주당 ""세월호 참사 진상규명 끝까지 추진""","서울시의회 더불어민주당(김용석 대표의원, 도봉1)은 ""세월호 6주기를 맞아 사고 희생자들과 유가족에게 진심어런 위로의 말씀을 전한다""고 했다. 민주당은 13일 ""오는 16일(목)은 세월호 참사로 아이들을 떠나보낸 후 맞는..."
"미래통합당 양주상 후보, 더불어민주당 임오경 후보에 끝장 토론 제안",4·15 총선 여론조사 결과 수도권에서도 민주당 세가 아주 강한 곳으로 분류되는 경기 광명 갑 선거구의 임오경 더불어민주당 후보와 양주상 미래통합당 후보가 오차범위 내 접전 중인 것으로 나타나 관심이 집중 되고...
"더불어민주당 구미갑 김철호 후보, 대단지 아파트 집중 주말 유세",더불어민주당 구미갑 김철호 후보는 '군산~전주~김천~구미~영덕군까지 연결하는 국토부의 고속화 철도망에 신구미역 신설'공약을 앞세워 주말 유세에 총력을 기울였다.그는 12일 봉곡·도량·남통동 대단지 아파트 유세를...
"더불어민주당 중부 3군 임호선 후보 ""혁신도시-주변지역 상생 도모""",더불어민주당 임호선(증평 진천 음성) 후보가 13일 충북혁신도시와 인근 지역간 상생을 도모하는 세 가지 공약을 내놓았다. 임 후보의 이번 공약은 혁신도시 주변지역 주민이 생활인프라가 우수한 혁신도시로 이주하는...
"정봉주, 더불어민주당 원색비난…""날 모략 음해, 짐승만도 못한 짓""",정봉주 열린민주당 최고위원이 자신의 유튜브 채널에서 방송 도중 더불어민주당 지도부를 향해 원색적인 비난을 퍼부어 논란이 커지고 있다. 정봉주 최고위원은 12일 자신의 방송에서 다소 비판적인 댓글이 달리자...
"[총선]윤준병 더불어민주당 정읍고창 후보, ""선거공보 기재 내용 당선 무효 대...","윤준병 더불어민주당 정읍고창 국회의원 후보는 ""민생당 유성엽 후보가 이의제기한 선거공보 경력 허위기재 내용은 당선 무효 대상이 아니다""고 일축했다. 윤 후보는 13일 보도자료를 통해 ""예비후보자 홍보물과..."
"서울시의회 더불어민주당 ‘4·16 세월호 참사 6주기, 4월의 그날을 다시 한 ...","서울시의회 더불어민주당(김용석 대표의원, 도봉1)은 사고 희생자들과 유가족에게 진심어린 위로의 말을 전하며 다음과 같이 언급했다. 세월호 참사 이후 더욱 성숙해진 국민들은 새로운 정부를 탄생시키고 발전된..."
[포토] 출근길 시민들과 인사하는 문명순 더불어민주당 후보,제21대 총선에서 고양갑에 출마하는 문명순 더불어민주당 후보가 13일 오전 경기 고양시 원당역에서 시민들과 인사하고 있다. / 손진영기자 son@ 제21대 총선에서 고양갑에 출마하는 문명순 더불어민주당 후보가 13일...
"더불어민주당 김경욱 후보, 청·장년 생활기반 마련을 위한 '젊은 충주 플랜'...",더불어민주당 김경욱 후보가 13일 청·장년 생활기반 마련을 위한 '젊은 충주 플랜' 패러다임 구축 특별공약을 제시 했다. 김 후보는 4차 산업혁명을 주도하는 젊은 충주를 주제로 ▲ 1가구당 50 기가 공공 클라우드...
"정봉주 “더불어민주당, 날 모략하고 음해하고 개쓰레기 취급”","정 최고위원은 열린민주당에 대해 “민주당을 참칭하지 말라”며 선을 그은 더불어민주당 지도부를 향해 “나를 모략하고 음해하고 시정잡배, 개쓰레기로 취급했다”고 격분했다. 이어 “그렇게 말하고도 앞으로 나를 볼..."
"김현권 더불어민주당 구미을 후보, 4·15선거 후회 없는 선택 호소","더불어민주당 구미 합동 유세를 하고 있다(왼쪽부터 추병직 전 건설교통부 장관, 김현권 더불어민주당 경북 구미을 국회의원 후보, 오경숙 더불어민주당 구미 6선거구 도의원 후보) ?김현권 더불어민주당 경북 구미을..."
"더불어민주당 광주 후보들, 총선일 앞둔 휴일 합동유세 지지호소","더불어민주당은 12일 오후 2시, 총선을 앞둔 마지막 휴일 개최한 합동유세를 통해 4·15 총선승리를 향한 결의를 다지고, 지지층 결집에 총력을 기울였다. 광주 북구 무등도서관 사거리에서 진행된 합동 유세는 역대 최고의..."
